Typical Values,Per 100g,Per Portion (30 g),item name,100 g,30 g,(per 100g),(cooked as instructions) per 100g,(cooked as instructions) per tart,%RI,your RI*,per 100g,per 30g portion,per 30g portion %RI,Per 100ml,Per 200ml,per slice (approx. 21g),per slice (approx. 38g),per slice (approx. 14g),per 100g:,per 100 ml,per portion (40g),Per 85g pot,per sausage roll,per portion %RI,your RI* ,(as consumed) per 100g,(as consumed) per 1/4 flatbread (approx. 66g),Per 150ml (%*),(drained) per 100g,(drained) per 30g portion,p.100 g,per slice (20g),per 10g portion,Per 85g serving,(Per 100g),per slice (25g),per 100 ml :,Per 74g serving (2 tubes),Per 100 g,%RI*,per 100 g,Per pot,(as consumed) per 1/2 pack (210g),(as sold) Per 100g,(as sold) Per 1/4 pack,per slice (30g),per pie,(oven cooked) per 100g,(oven cooked) per pack,Per 150g serving,(as consumed) per 6 sausages (approx. 49g),your RI**,Per Mini Babybel®, per 100g,(as consumed) per 1/2 pizza (212g),per slice (40g),(as consumed) per 1/2 pizza (232g),(microwaved) per 100g,(microwaved) per pack,(as consumed) 2 skewers (20g),Per Portion (83.4 g),Reference Intakes*,per éclair,100ml,150ml,74g (2 tubes),(microwaved) per 1/2 pot (175g),(as consumed) per 1/2 pizza (206g),Per tub (45 g),%* / Per tub (45 g),per serving (120g),% RI+ (120g),Per 90g pot,per 100,(as consumed) per 1/2 pizza (209g),per 1/4 pack (approx. 33g),per 1/4 pie (80g),Per Pack (22.5g),(as sold) per 100g,(as sold) per 1/2 pot (175g),per 100g (cooked),per 1/4 pack (240g) serving (cooked),per 1/4 pack (240g) serving (cooked) %RI,per 1/4 tub (63g),per slice (10g),(as consumed) per 1/4 flatbread (approx. 71g),(as consumed) per 1/4 pack (240g),per 1/4 pack (240g) %RI,Per 94g (2 pots),Per 16g mini bag,Per skewer (10g),per slice (approx. 16g),your RI,per roll,Per 30g,(as sold) per 6 sausages (approx. 49g),you RI**,per savoury egg (12g),per savoury egg (12g) %RI,(as consumed) per 1/2 pizza  (212g),Per Serving,% RI*,per 1/3 pack (40g),Per 1/3 pot (150g)
Salt,,,Morrisons Shepherd's Pie 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53g,2.28g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy,,,Cathedral City Grated Mature Cheese 180g,,,1715kJ / 414kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat,,,Cathedral City Grated Mature Cheese 180g,,,34.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which saturates),,,Cathedral City Grated Mature Cheese 180g,,,21.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate,,,Cathedral City Grated Mature Cheese 180g,,,1.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which sugars),,,Cathedral City Grated Mature Cheese 180g,,,0.1 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein,,,Cathedral City Grated Mature Cheese 180g,,,24.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt,,,Cathedral City Grated Mature Cheese 180g,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium,,,Cathedral City Grated Mature Cheese 180g,,,728mg (91% RI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI = Reference Intake,,,Cathedral City Grated Mature Cheese 180g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334 kJ/79 kcal,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5 g,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0 g,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 g,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13 g,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 g,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8 g,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10 g,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120 mg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitamin B6 ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21 mg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitamin D ,,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75 µg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*RI: Reference intake of an average adult (8400kJ/2000kcal),,,Actimel Multifruit Yogurt Drinks 8 x 100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,1152kJ/275kcal,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979kJ/234kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,13.6g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,7.7g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,34.3g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,28.6g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,0.9g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,4.2g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,0.18g,,Cadbury Twin Pot Limited Edition  85g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,1%,8400kJ/2000kcal,877kJ/209kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88kJ/21kcal,,,,,,,,,,,,,
Fat ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,1%,70g,9.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9g,,,,,,,,,,,,,
 of which saturates ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,1%,20g,1.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,,,10.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1g,,,,,,,,,,,,,
 of which sugars ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,1%,90g,5.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6g,,,,,,,,,,,,,
Fibre ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,,,1.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,,
Protein ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,,,20g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2g,,,,,,,,,,,,,
Salt ,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,2%,6g,1.22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12g,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 10 portions,,,Morrisons 10 BBQ Chicken Skewers   100g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622kJ/148kcal,2607kJ/622kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9g,24.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7g,11.3g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8g,66.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2g,9.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8g,7.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1g,29.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Indian Chicken Korma & Pilau Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37g,1.55g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Carvery Pork Loin  125g,,,,,,1%,8400kJ/2000kcal,480kJ/114kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75kJ/18kcal,,,,,,,,,,,,
Fat ,,,Morrisons Carvery Pork Loin  125g,,,,,,<1%,70g,1.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2g,,,,,,,,,,,,
of which saturates ,,,Morrisons Carvery Pork Loin  125g,,,,,,1%,20g,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Carvery Pork Loin  125g,,,,,,,,0.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,
of which sugars ,,,Morrisons Carvery Pork Loin  125g,,,,,,<1%,90g,0.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,
Fibre ,,,Morrisons Carvery Pork Loin  125g,,,,,,,,0.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1g,,,,,,,,,,,,
Protein ,,,Morrisons Carvery Pork Loin  125g,,,,,,,,23.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7g,,,,,,,,,,,,
Salt ,,,Morrisons Carvery Pork Loin  125g,,,,,,6%,6g,2.15g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34g,,,,,,,,,,,,
*Reference intake of an average adults (8400kJ/2000kcal) (RI),,,Morrisons Carvery Pork Loin  125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contains 8 portions,,,Morrisons Carvery Pork Loin  125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572kJ/136kcal,2460kJ/584kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7g,15.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,2.2g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4g,83.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6g,28.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5g,6.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5g,23.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Sweet & Sour Chicken with Egg Fried Rice 450g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46g,1.98g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,1725kJ / 416kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,34.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which saturates),,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,21.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(of which sugars),,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,0.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,25.4g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,1.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calcium ,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,739mg (92% RI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI = Reference Intake,,,Cathedral City 6 Slices Mature Cheese 150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Galbani Mozzarella 125g,,,,,,,,989kJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Galbani Mozzarella 125g,,,,,,,,238kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Galbani Mozzarella 125g,,,,,,,,18g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Galbani Mozzarella 125g,,,,,,,,13g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Galbani Mozzarella 125g,,,,,,,,2.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Galbani Mozzarella 125g,,,,,,,,1.0g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Galbani Mozzarella 125g,,,,,,,,17g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Galbani Mozzarella 125g,,,,,,,,0.70g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy ,,,Morrisons Snack Pork Pies 150g,,,,,,14%,8400kJ/2000kcal,1543kJ/370kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158kJ/278kcal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fat ,,,Morrisons Snack Pork Pies 150g,,,,,,26%,70g,23.8g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which saturates ,,,Morrisons Snack Pork Pies 150g,,,,,,38%,20g,10.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbohydrate ,,,Morrisons Snack Pork Pies 150g,,,,,,,,27.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
of which sugars ,,,Morrisons Snack Pork Pies 150g,,,,,,1%,90g,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fibre ,,,Morrisons Snack Pork Pies 150g,,,,,,,,2.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ,,,Morrisons Snack Pork Pies 150g,,,,,,,,10.1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salt ,,,Morrisons Snack Pork Pies 150g,,,,,,12%,6g,0.93g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Reference intake of an average adult (8400kJ/2000kcal) (RI),,,Morrisons Snack Pork Pies 150g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
